Id,Comune,Sesso,Anni,Popolazione
022238,Borgo Chiese,maschi,40,10
022238,Borgo Chiese,maschi,44,4
022238,Borgo Chiese,maschi,46,13
022238,Borgo Chiese,maschi,47,16
022238,Borgo Chiese,maschi,49,10
022238,Borgo Chiese,maschi,52,18
022238,Borgo Chiese,maschi,53,16
022238,Borgo Chiese,maschi,57,14
022238,Borgo Chiese,maschi,59,14
022238,Borgo Chiese,maschi,60,19
022238,Borgo Chiese,maschi,61,24
022238,Borgo Chiese,maschi,67,19
022238,Borgo Chiese,maschi,70,14
022238,Borgo Chiese,maschi,71,7
022238,Borgo Chiese,maschi,72,15
022238,Borgo Chiese,maschi,73,10
022238,Borgo Chiese,maschi,74,11
022238,Borgo Chiese,maschi,75,6
022238,Borgo Chiese,maschi,76,8
022238,Borgo Chiese,maschi,78,8
022238,Borgo Chiese,maschi,80,11
022238,Borgo Chiese,maschi,83,4
022238,Borgo Chiese,maschi,85,3
022238,Borgo Chiese,maschi,86,3
022238,Borgo Chiese,maschi,87,3
022238,Borgo Chiese,maschi,88,6
022238,Borgo Chiese,maschi,90,4
022238,Borgo Chiese,maschi,92,0
022238,Borgo Chiese,maschi,93,3
022238,Borgo Chiese,maschi,94,1
022238,Borgo Chiese,maschi,95,1
022238,Borgo Chiese,maschi,98,0
022238,Borgo Chiese,femmine,4,6
022238,Borgo Chiese,femmine,5,4
022238,Borgo Chiese,femmine,6,6
022238,Borgo Chiese,femmine,7,13
022238,Borgo Chiese,femmine,8,16
022238,Borgo Chiese,femmine,10,12
022238,Borgo Chiese,femmine,11,14
022238,Borgo Chiese,femmine,13,6
022238,Borgo Chiese,femmine,14,9
022238,Borgo Chiese,femmine,16,13
022238,Borgo Chiese,femmine,20,10
022238,Borgo Chiese,femmine,23,7
022238,Borgo Chiese,femmine,24,11
022238,Borgo Chiese,femmine,25,7
022238,Borgo Chiese,femmine,26,13
022238,Borgo Chiese,femmine,28,11
022238,Borgo Chiese,femmine,30,11
022238,Borgo Chiese,femmine,34,6
022238,Borgo Chiese,femmine,36,10
022238,Borgo Chiese,femmine,38,8
022238,Borgo Chiese,femmine,41,14
022238,Borgo Chiese,femmine,44,15
022238,Borgo Chiese,femmine,47,12
022238,Borgo Chiese,femmine,50,14
022238,Borgo Chiese,femmine,52,14
022238,Borgo Chiese,femmine,54,10
022238,Borgo Chiese,femmine,55,22
022238,Borgo Chiese,femmine,57,15
022238,Borgo Chiese,femmine,60,11
022238,Borgo Chiese,femmine,61,20
022238,Borgo Chiese,femmine,63,9
022238,Borgo Chiese,femmine,64,11
022238,Borgo Chiese,femmine,65,13
022238,Borgo Chiese,femmine,66,13
022238,Borgo Chiese,femmine,67,3
022238,Borgo Chiese,femmine,68,11
022238,Borgo Chiese,femmine,69,7
022238,Borgo Chiese,femmine,70,9
022238,Borgo Chiese,femmine,71,10
022238,Borgo Chiese,femmine,74,14
022238,Borgo Chiese,femmine,78,9
022238,Borgo Chiese,femmine,81,10
022238,Borgo Chiese,femmine,83,6
022238,Borgo Chiese,femmine,85,7
022238,Borgo Chiese,femmine,86,9
022238,Borgo Chiese,femmine,88,4
022238,Borgo Chiese,femmine,90,5
022238,Borgo Chiese,femmine,91,4
022238,Borgo Chiese,femmine,92,6
022238,Borgo Chiese,femmine,94,4
022238,Borgo Chiese,femmine,96,1
022238,Borgo Chiese,femmine,98,0
022238,Borgo Chiese,totale,1,11
022238,Borgo Chiese,totale,3,22
022238,Borgo Chiese,totale,5,11
022238,Borgo Chiese,totale,7,21
022238,Borgo Chiese,totale,9,19
022238,Borgo Chiese,totale,10,20
022238,Borgo Chiese,totale,11,24
022238,Borgo Chiese,totale,12,18
022238,Borgo Chiese,totale,13,14
022238,Borgo Chiese,totale,15,26
022238,Borgo Chiese,totale,21,22
022238,Borgo Chiese,totale,25,20
022238,Borgo Chiese,totale,28,24
022238,Borgo Chiese,totale,31,24
022238,Borgo Chiese,totale,33,17
022238,Borgo Chiese,totale,35,23
022238,Borgo Chiese,totale,40,19
022238,Borgo Chiese,totale,41,24
022238,Borgo Chiese,totale,43,22
022238,Borgo Chiese,totale,47,28
022238,Borgo Chiese,totale,49,21
022238,Borgo Chiese,totale,50,33
022238,Borgo Chiese,totale,51,32
022238,Borgo Chiese,totale,52,32
022238,Borgo Chiese,totale,54,24
022238,Borgo Chiese,totale,57,29
022238,Borgo Chiese,totale,61,44
022238,Borgo Chiese,totale,63,18
022238,Borgo Chiese,totale,67,22
022238,Borgo Chiese,totale,68,22
022238,Borgo Chiese,totale,69,20
022238,Borgo Chiese,totale,71,17
022238,Borgo Chiese,totale,73,24
022238,Borgo Chiese,totale,76,16
022238,Borgo Chiese,totale,79,19
022238,Borgo Chiese,totale,85,10
022238,Borgo Chiese,totale,87,9
022238,Borgo Chiese,totale,88,10
022238,Borgo Chiese,totale,90,9
022238,Borgo Chiese,totale,91,7
022238,Borgo Chiese,totale,93,7
022238,Borgo Chiese,totale,94,5
022239,Borgo Lares,maschi,0,4
022239,Borgo Lares,maschi,3,4
022239,Borgo Lares,maschi,7,6
022239,Borgo Lares,maschi,9,2
022239,Borgo Lares,maschi,10,2
022239,Borgo Lares,maschi,11,4
022239,Borgo Lares,maschi,12,7
022239,Borgo Lares,maschi,13,1
022239,Borgo Lares,maschi,15,5
022239,Borgo Lares,maschi,17,1
022239,Borgo Lares,maschi,21,3
022239,Borgo Lares,maschi,22,4
022239,Borgo Lares,maschi,24,1
022239,Borgo Lares,maschi,27,3
022239,Borgo Lares,maschi,31,7
022239,Borgo Lares,maschi,33,7
022239,Borgo Lares,maschi,37,1
022239,Borgo Lares,maschi,39,4
022239,Borgo Lares,maschi,41,7
022239,Borgo Lares,maschi,42,4
022239,Borgo Lares,maschi,43,6
022239,Borgo Lares,maschi,45,4
022239,Borgo Lares,maschi,48,4
022239,Borgo Lares,maschi,49,6
022239,Borgo Lares,maschi,50,2
022239,Borgo Lares,maschi,54,4
022239,Borgo Lares,maschi,56,5
022239,Borgo Lares,maschi,57,5
022239,Borgo Lares,maschi,59,1
022239,Borgo Lares,maschi,62,7
022239,Borgo Lares,maschi,63,10
022239,Borgo Lares,maschi,65,8
022239,Borgo Lares,maschi,68,3
022239,Borgo Lares,maschi,69,12
022239,Borgo Lares,maschi,71,8
022239,Borgo Lares,maschi,73,5
022239,Borgo Lares,maschi,76,6
022239,Borgo Lares,maschi,77,3
022239,Borgo Lares,maschi,82,1
022239,Borgo Lares,maschi,85,3
022239,Borgo Lares,maschi,86,0
022239,Borgo Lares,maschi,87,0
022239,Borgo Lares,maschi,89,0
022239,Borgo Lares,maschi,90,1
022239,Borgo Lares,maschi,91,1
022239,Borgo Lares,maschi,94,0
022239,Borgo Lares,maschi,100,0
022239,Borgo Lares,femmine,0,5
022239,Borgo Lares,femmine,2,4
022239,Borgo Lares,femmine,6,1
022239,Borgo Lares,femmine,9,2
022239,Borgo Lares,femmine,11,3
022239,Borgo Lares,femmine,14,4
022239,Borgo Lares,femmine,15,3
022239,Borgo Lares,femmine,17,3
022239,Borgo Lares,femmine,19,0
022239,Borgo Lares,femmine,20,5
022239,Borgo Lares,femmine,24,0
022239,Borgo Lares,femmine,26,5
022239,Borgo Lares,femmine,27,4
022239,Borgo Lares,femmine,29,3
022239,Borgo Lares,femmine,30,3
022239,Borgo Lares,femmine,36,3
022239,Borgo Lares,femmine,39,4
022239,Borgo Lares,femmine,42,1
022239,Borgo Lares,femmine,43,3
022239,Borgo Lares,femmine,45,4
022239,Borgo Lares,femmine,46,4
022239,Borgo Lares,femmine,48,4
022239,Borgo Lares,femmine,49,4
022239,Borgo Lares,femmine,51,2
022239,Borgo Lares,femmine,55,11
022239,Borgo Lares,femmine,56,8
022239,Borgo Lares,femmine,58,9
022239,Borgo Lares,femmine,60,8
022239,Borgo Lares,femmine,61,3
022239,Borgo Lares,femmine,62,5
022239,Borgo Lares,femmine,64,0
022239,Borgo Lares,femmine,66,1
022239,Borgo Lares,femmine,67,5
022239,Borgo Lares,femmine,68,5
022239,Borgo Lares,femmine,69,6
022239,Borgo Lares,femmine,70,3
022239,Borgo Lares,femmine,75,1
022239,Borgo Lares,femmine,79,5
022239,Borgo Lares,femmine,81,4
022239,Borgo Lares,femmine,82,2
022239,Borgo Lares,femmine,84,1
022239,Borgo Lares,femmine,86,3
022239,Borgo Lares,femmine,87,2
022239,Borgo Lares,femmine,89,1
022239,Borgo Lares,femmine,93,1
022239,Borgo Lares,femmine,95,0
022239,Borgo Lares,femmine,96,0
022239,Borgo Lares,femmine,97,0
022239,Borgo Lares,femmine,99,0
022239,Borgo Lares,totale,1,5
022239,Borgo Lares,totale,4,9
022239,Borgo Lares,totale,5,5
022239,Borgo Lares,totale,6,3
022239,Borgo Lares,totale,8,7
022239,Borgo Lares,totale,10,4
022239,Borgo Lares,totale,12,8
022239,Borgo Lares,totale,13,2
022239,Borgo Lares,totale,14,6
022239,Borgo Lares,totale,18,12
022239,Borgo Lares,totale,20,9
022239,Borgo Lares,totale,21,5
022239,Borgo Lares,totale,23,10
022239,Borgo Lares,totale,26,8
022239,Borgo Lares,totale,28,7
022239,Borgo Lares,totale,29,8
022239,Borgo Lares,totale,30,7
022239,Borgo Lares,totale,34,10
022239,Borgo Lares,totale,36,8
022239,Borgo Lares,totale,38,10
022239,Borgo Lares,totale,42,5
022239,Borgo Lares,totale,43,9
022239,Borgo Lares,totale,44,6
022239,Borgo Lares,totale,48,8
022239,Borgo Lares,totale,53,11
022239,Borgo Lares,totale,55,15
022239,Borgo Lares,totale,58,13
022239,Borgo Lares,totale,60,12
022239,Borgo Lares,totale,63,16
022239,Borgo Lares,totale,64,5
022239,Borgo Lares,totale,66,3
022239,Borgo Lares,totale,68,8
022239,Borgo Lares,totale,69,18
022239,Borgo Lares,totale,70,11
022239,Borgo Lares,totale,72,15
022239,Borgo Lares,totale,74,11
022239,Borgo Lares,totale,80,4
022239,Borgo Lares,totale,81,5
022239,Borgo Lares,totale,83,5
022239,Borgo Lares,totale,86,3
022239,Borgo Lares,totale,87,2
022239,Borgo Lares,totale,90,4
022239,Borgo Lares,totale,92,0
022239,Borgo Lares,totale,94,1
022239,Borgo Lares,totale,95,1
022239,Borgo Lares,totale,96,0
022239,Borgo Lares,totale,98,0
022239,Borgo Lares,totale,100,0
022240,Castel Ivano,maschi,0,6
022240,Castel Ivano,maschi,1,14
022240,Castel Ivano,maschi,3,14
022240,Castel Ivano,maschi,5,15
022240,Castel Ivano,maschi,6,7
022240,Castel Ivano,maschi,7,15
022240,Castel Ivano,maschi,13,11
022240,Castel Ivano,maschi,17,23
022240,Castel Ivano,maschi,19,25
022240,Castel Ivano,maschi,22,17
022240,Castel Ivano,maschi,24,29
022240,Castel Ivano,maschi,31,22
022240,Castel Ivano,maschi,33,14
022240,Castel Ivano,maschi,34,23
022240,Castel Ivano,maschi,36,17
022240,Castel Ivano,maschi,37,20
022240,Castel Ivano,maschi,39,22
022240,Castel Ivano,maschi,41,21
022240,Castel Ivano,maschi,43,21
022240,Castel Ivano,maschi,45,15
022240,Castel Ivano,maschi,48,28
022240,Castel Ivano,maschi,49,21
022240,Castel Ivano,maschi,51,19
022240,Castel Ivano,maschi,53,27
022240,Castel Ivano,maschi,54,27
022240,Castel Ivano,maschi,56,23
022240,Castel Ivano,maschi,59,28
022240,Castel Ivano,maschi,60,32
022240,Castel Ivano,maschi,62,21
022240,Castel Ivano,maschi,63,27
022240,Castel Ivano,maschi,65,27
022240,Castel Ivano,maschi,67,22
022240,Castel Ivano,maschi,69,27
022240,Castel Ivano,maschi,72,17
022240,Castel Ivano,maschi,73,10
022240,Castel Ivano,maschi,75,8
022240,Castel Ivano,maschi,76,19
022240,Castel Ivano,maschi,77,10
022240,Castel Ivano,maschi,78,13
022240,Castel Ivano,maschi,82,10
022240,Castel Ivano,maschi,84,7
022240,Castel Ivano,maschi,86,4
022240,Castel Ivano,maschi,89,2
022240,Castel Ivano,maschi,91,4
022240,Castel Ivano,maschi,93,0
022240,Castel Ivano,maschi,97,0
022240,Castel Ivano,maschi,98,0
022240,Castel Ivano,maschi,99,0
022233,Dimaro Folgarida,maschi,1,9
022233,Dimaro Folgarida,maschi,2,13
022233,Dimaro Folgarida,maschi,7,10
022233,Dimaro Folgarida,maschi,10,7
022233,Dimaro Folgarida,maschi,11,8
022233,Dimaro Folgarida,maschi,13,10
022233,Dimaro Folgarida,maschi,14,10
022233,Dimaro Folgarida,maschi,16,9
022233,Dimaro Folgarida,maschi,20,11
022233,Dimaro Folgarida,maschi,22,6
022233,Dimaro Folgarida,maschi,25,9
022233,Dimaro Folgarida,maschi,26,7
022233,Dimaro Folgarida,maschi,28,13
022233,Dimaro Folgarida,maschi,31,12
022233,Dimaro Folgarida,maschi,33,14
022233,Dimaro Folgarida,maschi,34,9
022233,Dimaro Folgarida,maschi,40,15
022233,Dimaro Folgarida,maschi,41,9
022233,Dimaro Folgarida,maschi,42,16
022233,Dimaro Folgarida,maschi,44,15
022233,Dimaro Folgarida,maschi,47,10
022233,Dimaro Folgarida,maschi,48,13
022233,Dimaro Folgarida,maschi,49,16
022233,Dimaro Folgarida,maschi,52,16
022233,Dimaro Folgarida,maschi,54,21
022233,Dimaro Folgarida,maschi,57,18
022233,Dimaro Folgarida,maschi,58,23
022233,Dimaro Folgarida,maschi,59,14
022233,Dimaro Folgarida,maschi,61,20
022233,Dimaro Folgarida,maschi,62,15
022233,Dimaro Folgarida,maschi,63,10
022233,Dimaro Folgarida,maschi,65,11
022233,Dimaro Folgarida,maschi,67,12
022233,Dimaro Folgarida,maschi,68,6
022233,Dimaro Folgarida,maschi,70,11
022233,Dimaro Folgarida,maschi,71,12
022233,Dimaro Folgarida,maschi,73,9
022233,Dimaro Folgarida,maschi,74,7
022233,Dimaro Folgarida,maschi,76,6
022233,Dimaro Folgarida,maschi,77,12
022233,Dimaro Folgarida,maschi,80,5
022233,Dimaro Folgarida,maschi,85,0
022233,Dimaro Folgarida,maschi,86,1
022233,Dimaro Folgarida,maschi,88,0
022233,Dimaro Folgarida,maschi,89,3
022233,Dimaro Folgarida,maschi,90,2
022233,Dimaro Folgarida,maschi,91,2
022233,Dimaro Folgarida,maschi,92,0
022233,Dimaro Folgarida,maschi,94,0
022233,Dimaro Folgarida,femmine,0,6
022233,Dimaro Folgarida,femmine,1,10
022233,Dimaro Folgarida,femmine,3,7
022233,Dimaro Folgarida,femmine,7,9
022233,Dimaro Folgarida,femmine,9,9
022233,Dimaro Folgarida,femmine,11,11
022233,Dimaro Folgarida,femmine,13,9
022233,Dimaro Folgarida,femmine,14,9
022233,Dimaro Folgarida,femmine,15,7
022233,Dimaro Folgarida,femmine,16,12
022233,Dimaro Folgarida,femmine,17,10
022233,Dimaro Folgarida,femmine,19,8
022233,Dimaro Folgarida,femmine,24,7
022233,Dimaro Folgarida,femmine,26,14
022233,Dimaro Folgarida,femmine,27,16
022233,Dimaro Folgarida,femmine,28,8
022233,Dimaro Folgarida,femmine,31,16
022233,Dimaro Folgarida,femmine,35,18
022233,Dimaro Folgarida,femmine,38,17
022233,Dimaro Folgarida,femmine,39,9
022233,Dimaro Folgarida,femmine,41,12
022233,Dimaro Folgarida,femmine,43,20
022233,Dimaro Folgarida,femmine,44,18
022233,Dimaro Folgarida,femmine,45,14
022233,Dimaro Folgarida,femmine,46,21
022233,Dimaro Folgarida,femmine,47,25
022233,Dimaro Folgarida,femmine,48,14
022233,Dimaro Folgarida,femmine,49,20
022233,Dimaro Folgarida,femmine,51,17
022233,Dimaro Folgarida,femmine,54,22
022233,Dimaro Folgarida,femmine,61,18
022233,Dimaro Folgarida,femmine,62,15
022233,Dimaro Folgarida,femmine,63,9
022233,Dimaro Folgarida,femmine,65,10
022233,Dimaro Folgarida,femmine,67,17
022233,Dimaro Folgarida,femmine,69,11
022233,Dimaro Folgarida,femmine,71,11
022233,Dimaro Folgarida,femmine,73,9
022233,Dimaro Folgarida,femmine,75,10
022233,Dimaro Folgarida,femmine,79,3
022233,Dimaro Folgarida,femmine,82,7
022233,Dimaro Folgarida,femmine,84,7
022233,Dimaro Folgarida,femmine,85,10
022233,Dimaro Folgarida,femmine,86,8
022233,Dimaro Folgarida,femmine,87,7
022233,Dimaro Folgarida,femmine,89,1
022233,Dimaro Folgarida,femmine,90,2
022233,Dimaro Folgarida,femmine,91,4
022233,Dimaro Folgarida,femmine,93,0
022233,Dimaro Folgarida,femmine,98,2
022233,Dimaro Folgarida,femmine,99,0
022233,Dimaro Folgarida,totale,0,10
022233,Dimaro Folgarida,totale,2,19
022233,Dimaro Folgarida,totale,6,17
022233,Dimaro Folgarida,totale,8,18
022233,Dimaro Folgarida,totale,9,21
022233,Dimaro Folgarida,totale,12,21
022233,Dimaro Folgarida,totale,13,19
022233,Dimaro Folgarida,totale,15,14
022233,Dimaro Folgarida,totale,18,25
022233,Dimaro Folgarida,totale,21,25
022233,Dimaro Folgarida,totale,24,23
022233,Dimaro Folgarida,totale,27,27
022233,Dimaro Folgarida,totale,29,15
022233,Dimaro Folgarida,totale,30,26
022233,Dimaro Folgarida,totale,31,28
022233,Dimaro Folgarida,totale,32,30
022233,Dimaro Folgarida,totale,36,22
022233,Dimaro Folgarida,totale,42,28
022233,Dimaro Folgarida,totale,43,33
022233,Dimaro Folgarida,totale,45,32
022233,Dimaro Folgarida,totale,46,38
022233,Dimaro Folgarida,totale,48,27
022233,Dimaro Folgarida,totale,49,36
022233,Dimaro Folgarida,totale,50,35
022233,Dimaro Folgarida,totale,53,31
022233,Dimaro Folgarida,totale,55,42
022233,Dimaro Folgarida,totale,62,30
022233,Dimaro Folgarida,totale,63,19
022233,Dimaro Folgarida,totale,64,28
022233,Dimaro Folgarida,totale,66,28
022233,Dimaro Folgarida,totale,68,22
022233,Dimaro Folgarida,totale,69,21
022233,Dimaro Folgarida,totale,72,24
022233,Dimaro Folgarida,totale,74,19
022233,Dimaro Folgarida,totale,75,21
022233,Dimaro Folgarida,totale,76,21
022233,Dimaro Folgarida,totale,81,15
022233,Dimaro Folgarida,totale,82,15
022233,Dimaro Folgarida,totale,84,10
022233,Dimaro Folgarida,totale,86,9
022233,Dimaro Folgarida,totale,87,7
022233,Dimaro Folgarida,totale,89,4
022233,Dimaro Folgarida,totale,93,4
022233,Dimaro Folgarida,totale,95,3
022233,Dimaro Folgarida,totale,97,1
022233,Dimaro Folgarida,totale,99,0
022233,Dimaro Folgarida,totale,100,0
022234,Pieve Di Bono-Prezzo,maschi,0,5
022234,Pieve Di Bono-Prezzo,maschi,2,9
022234,Pieve Di Bono-Prezzo,maschi,4,8
022234,Pieve Di Bono-Prezzo,maschi,6,5
022234,Pieve Di Bono-Prezzo,maschi,8,3
022234,Pieve Di Bono-Prezzo,maschi,12,7
022234,Pieve Di Bono-Prezzo,maschi,14,6
022234,Pieve Di Bono-Prezzo,maschi,16,8
022234,Pieve Di Bono-Prezzo,maschi,17,7
022234,Pieve Di Bono-Prezzo,maschi,18,6
022234,Pieve Di Bono-Prezzo,maschi,20,5
022234,Pieve Di Bono-Prezzo,maschi,23,6
022234,Pieve Di Bono-Prezzo,maschi,26,6
022234,Pieve Di Bono-Prezzo,maschi,27,7
022234,Pieve Di Bono-Prezzo,maschi,29,7
022234,Pieve Di Bono-Prezzo,maschi,30,8
022234,Pieve Di Bono-Prezzo,maschi,32,9
022234,Pieve Di Bono-Prezzo,maschi,33,7
022234,Pieve Di Bono-Prezzo,maschi,34,7
022234,Pieve Di Bono-Prezzo,maschi,36,13
022234,Pieve Di Bono-Prezzo,maschi,38,6
022234,Pieve Di Bono-Prezzo,maschi,42,12
022234,Pieve Di Bono-Prezzo,maschi,43,9
022234,Pieve Di Bono-Prezzo,maschi,45,5
022234,Pieve Di Bono-Prezzo,maschi,48,11
022234,Pieve Di Bono-Prezzo,maschi,50,7
022234,Pieve Di Bono-Prezzo,maschi,51,16
022234,Pieve Di Bono-Prezzo,maschi,52,8
022234,Pieve Di Bono-Prezzo,maschi,53,14
022234,Pieve Di Bono-Prezzo,maschi,55,14
022234,Pieve Di Bono-Prezzo,maschi,56,11
022234,Pieve Di Bono-Prezzo,maschi,59,17
022234,Pieve Di Bono-Prezzo,maschi,60,6
022234,Pieve Di Bono-Prezzo,maschi,65,16
022234,Pieve Di Bono-Prezzo,maschi,66,10
022234,Pieve Di Bono-Prezzo,maschi,68,13
022234,Pieve Di Bono-Prezzo,maschi,70,9
022234,Pieve Di Bono-Prezzo,maschi,72,4
022234,Pieve Di Bono-Prezzo,maschi,74,3
022234,Pieve Di Bono-Prezzo,maschi,78,4
022234,Pieve Di Bono-Prezzo,maschi,79,3
022234,Pieve Di Bono-Prezzo,maschi,83,2
022234,Pieve Di Bono-Prezzo,maschi,86,5
022234,Pieve Di Bono-Prezzo,maschi,89,1
022234,Pieve Di Bono-Prezzo,maschi,91,2
022234,Pieve Di Bono-Prezzo,maschi,92,0
022234,Pieve Di Bono-Prezzo,maschi,93,1
022234,Pieve Di Bono-Prezzo,maschi,95,0
022234,Pieve Di Bono-Prezzo,maschi,96,4
022234,Pieve Di Bono-Prezzo,maschi,97,0
022234,Pieve Di Bono-Prezzo,maschi,98,1
022234,Pieve Di Bono-Prezzo,maschi,99,0
022234,Pieve Di Bono-Prezzo,femmine,0,7
022234,Pieve Di Bono-Prezzo,femmine,1,7
022234,Pieve Di Bono-Prezzo,femmine,2,3
022234,Pieve Di Bono-Prezzo,femmine,4,5
022234,Pieve Di Bono-Prezzo,femmine,6,3
022234,Pieve Di Bono-Prezzo,femmine,9,5
022234,Pieve Di Bono-Prezzo,femmine,12,7
022234,Pieve Di Bono-Prezzo,femmine,13,3
022234,Pieve Di Bono-Prezzo,femmine,14,7
022234,Pieve Di Bono-Prezzo,femmine,15,3
022234,Pieve Di Bono-Prezzo,femmine,17,7
022234,Pieve Di Bono-Prezzo,femmine,18,3
022234,Pieve Di Bono-Prezzo,femmine,19,5
022234,Pieve Di Bono-Prezzo,femmine,22,9
022234,Pieve Di Bono-Prezzo,femmine,23,4
022234,Pieve Di Bono-Prezzo,femmine,24,6
022234,Pieve Di Bono-Prezzo,femmine,27,11
022234,Pieve Di Bono-Prezzo,femmine,29,4
022234,Pieve Di Bono-Prezzo,femmine,30,14
022234,Pieve Di Bono-Prezzo,femmine,32,8
022234,Pieve Di Bono-Prezzo,femmine,34,4
022234,Pieve Di Bono-Prezzo,femmine,35,4
022234,Pieve Di Bono-Prezzo,femmine,36,9
022234,Pieve Di Bono-Prezzo,femmine,42,6
022234,Pieve Di Bono-Prezzo,femmine,45,9
022234,Pieve Di Bono-Prezzo,femmine,46,7
022234,Pieve Di Bono-Prezzo,femmine,49,12
022234,Pieve Di Bono-Prezzo,femmine,50,12
022234,Pieve Di Bono-Prezzo,femmine,51,10
022234,Pieve Di Bono-Prezzo,femmine,53,10
022234,Pieve Di Bono-Prezzo,femmine,54,9
022234,Pieve Di Bono-Prezzo,femmine,55,12
022234,Pieve Di Bono-Prezzo,femmine,56,7
022234,Pieve Di Bono-Prezzo,femmine,58,13
022234,Pieve Di Bono-Prezzo,femmine,60,13
022234,Pieve Di Bono-Prezzo,femmine,64,15
022234,Pieve Di Bono-Prezzo,femmine,66,10
022234,Pieve Di Bono-Prezzo,femmine,68,11
022234,Pieve Di Bono-Prezzo,femmine,72,9
022234,Pieve Di Bono-Prezzo,femmine,73,13
022234,Pieve Di Bono-Prezzo,femmine,74,12
022234,Pieve Di Bono-Prezzo,femmine,75,4
022234,Pieve Di Bono-Prezzo,femmine,76,4
022234,Pieve Di Bono-Prezzo,femmine,79,6
022234,Pieve Di Bono-Prezzo,femmine,81,6
022234,Pieve Di Bono-Prezzo,femmine,84,10
022234,Pieve Di Bono-Prezzo,femmine,86,3
022234,Pieve Di Bono-Prezzo,femmine,90,3
022234,Pieve Di Bono-Prezzo,femmine,93,3
022234,Pieve Di Bono-Prezzo,femmine,95,3
022234,Pieve Di Bono-Prezzo,femmine,96,1
022234,Pieve Di Bono-Prezzo,femmine,97,0
022234,Pieve Di Bono-Prezzo,femmine,99,0
022234,Pieve Di Bono-Prezzo,femmine,100,0
022234,Pieve Di Bono-Prezzo,totale,0,12
022234,Pieve Di Bono-Prezzo,totale,1,12
022234,Pieve Di Bono-Prezzo,totale,2,12
022234,Pieve Di Bono-Prezzo,totale,4,13
022234,Pieve Di Bono-Prezzo,totale,5,20
022234,Pieve Di Bono-Prezzo,totale,8,6
022234,Pieve Di Bono-Prezzo,totale,10,10
022234,Pieve Di Bono-Prezzo,totale,11,19
022234,Pieve Di Bono-Prezzo,totale,12,14
022234,Pieve Di Bono-Prezzo,totale,14,13
022234,Pieve Di Bono-Prezzo,totale,15,9
022234,Pieve Di Bono-Prezzo,totale,16,15
022234,Pieve Di Bono-Prezzo,totale,18,9
022234,Pieve Di Bono-Prezzo,totale,20,13
022234,Pieve Di Bono-Prezzo,totale,21,15
022234,Pieve Di Bono-Prezzo,totale,23,10
022234,Pieve Di Bono-Prezzo,totale,25,16
022234,Pieve Di Bono-Prezzo,totale,26,12
022234,Pieve Di Bono-Prezzo,totale,27,18
022234,Pieve Di Bono-Prezzo,totale,28,9
022234,Pieve Di Bono-Prezzo,totale,30,22
022234,Pieve Di Bono-Prezzo,totale,31,12
022234,Pieve Di Bono-Prezzo,totale,32,17
022234,Pieve Di Bono-Prezzo,totale,34,11
022234,Pieve Di Bono-Prezzo,totale,38,14
022234,Pieve Di Bono-Prezzo,totale,44,20
022234,Pieve Di Bono-Prezzo,totale,46,17
022234,Pieve Di Bono-Prezzo,totale,47,20
022234,Pieve Di Bono-Prezzo,totale,50,19
022234,Pieve Di Bono-Prezzo,totale,52,20
022234,Pieve Di Bono-Prezzo,totale,53,24
022234,Pieve Di Bono-Prezzo,totale,55,26
022234,Pieve Di Bono-Prezzo,totale,57,25
022234,Pieve Di Bono-Prezzo,totale,61,20
022234,Pieve Di Bono-Prezzo,totale,66,20
022234,Pieve Di Bono-Prezzo,totale,68,24
022234,Pieve Di Bono-Prezzo,totale,70,18
022234,Pieve Di Bono-Prezzo,totale,71,27
022234,Pieve Di Bono-Prezzo,totale,72,13
022234,Pieve Di Bono-Prezzo,totale,74,15
022234,Pieve Di Bono-Prezzo,totale,75,10
022234,Pieve Di Bono-Prezzo,totale,78,14
022234,Pieve Di Bono-Prezzo,totale,80,10
022234,Pieve Di Bono-Prezzo,totale,81,11
022234,Pieve Di Bono-Prezzo,totale,83,5
022234,Pieve Di Bono-Prezzo,totale,87,5
022234,Pieve Di Bono-Prezzo,totale,88,6
022234,Pieve Di Bono-Prezzo,totale,92,2
022234,Pieve Di Bono-Prezzo,totale,94,1
022234,Pieve Di Bono-Prezzo,totale,96,5
022234,Pieve Di Bono-Prezzo,totale,98,1
022234,Pieve Di Bono-Prezzo,totale,100,0
022235,Altavalle,maschi,2,3
022235,Altavalle,maschi,4,9
022235,Altavalle,maschi,8,11
022235,Altavalle,maschi,10,12
022235,Altavalle,maschi,12,11
022235,Altavalle,maschi,13,7
022235,Altavalle,maschi,14,4
022235,Altavalle,maschi,15,4
022235,Altavalle,maschi,16,8
022235,Altavalle,maschi,18,6
022235,Altavalle,maschi,20,13
022235,Altavalle,maschi,23,5
022235,Altavalle,maschi,26,9
022235,Altavalle,maschi,27,12
022235,Altavalle,maschi,29,11
022235,Altavalle,maschi,30,6
022235,Altavalle,maschi,32,11
022235,Altavalle,maschi,34,9
022235,Altavalle,maschi,36,12
022235,Altavalle,maschi,38,12
022235,Altavalle,maschi,42,18
022235,Altavalle,maschi,44,8
022235,Altavalle,maschi,45,12
022235,Altavalle,maschi,46,10
022235,Altavalle,maschi,48,11
022235,Altavalle,maschi,50,12
022235,Altavalle,maschi,55,9
022235,Altavalle,maschi,56,6
022235,Altavalle,maschi,58,10
